Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,sentiment,hashtags,date,hour,sentiment_score,week,year
280,284," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter ,[],23.0,46.0, USA ,2020,1,5,8, proudly scaling the peaks of achievement a mountaineer conquering challenges and planting the flag of success ,positive,[],2020-01-05,8,1,1,2020
281,285," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram ,[],14.0,28.0, UK ,2022,7,17,6, embraced by the hopeful dawn a gardener sowing seeds of optimism tending to the blooms of a brighter tomorrow ,positive,[],2022-07-17,6,1,28,2022
282,286," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook ,[],24.0,48.0, Australia ,2018,8,22,17, a playful escapade in the carnival of life carousel laughter and cotton candy dreams swirling in the joyous atmosphere ,positive,[],2018-08-22,17,1,34,2018
283,287," Floating on clouds of inspiration, an artist painting the sky with strokes of creativity, creating a masterpiece of dreams. ", Inspired ,2021-12-08 14:30:00, SkyArtist , Twitter ,[],18.0,36.0, India ,2021,12,8,14, floating on clouds of inspiration an artist painting the sky with strokes of creativity creating a masterpiece of dreams ,positive,[],2021-12-08,14,1,49,2021
284,288," Navigating the river of contentment, a serene boat cruise through the tranquil waters of inner peace and acceptance. ", Contentment ,2019-04-27 09:50:00, RiverNavigator , Instagram ,[],20.0,40.0, Canada ,2019,4,27,9, navigating the river of contentment a serene boat cruise through the tranquil waters of inner peace and acceptance ,positive,[],2019-04-27,9,1,17,2019
285,289," With empathy as a lantern, wandering through the dark alleys of sorrow, illuminating the path with compassion and care. ", Empathetic ,2023-09-03 21:40:00, LanternWanderer , Facebook ,[],16.0,32.0, USA ,2023,9,3,21, with empathy as a lantern wandering through the dark alleys of sorrow illuminating the path with compassion and care ,positive,[],2023-09-03,21,1,35,2023
286,290," A free spirit soaring on the wings of dreams, leaving trails of independence in the azure sky of boundless possibilities. ", Free-spirited ,2020-06-10 10:05:00, DreamSoarer , Twitter ,[],22.0,44.0, UK ,2020,6,10,10, a free spirit soaring on the wings of dreams leaving trails of independence in the azure sky of boundless possibilities ,positive,[],2020-06-10,10,1,24,2020
287,291," Bathed in the golden hues of gratefulness, a sunset of appreciation casting its warm glow on the landscapes of the heart. ", Grateful ,2022-04-01 18:30:00, SunsetAdmirer , Instagram ,[],19.0,38.0, Australia ,2022,4,1,18, bathed in the golden hues of gratefulness a sunset of appreciation casting its warm glow on the landscapes of the heart ,positive,[],2022-04-01,18,1,13,2022
288,292," Confident strides in the dance of life, a ballroom where self-assuredness leads, twirling through challenges with grace. ", Confident ,2021-01-15 13:00:00, DanceStrider , Facebook ,[],23.0,46.0, Canada ,2021,1,15,13, confident strides in the dance of life a ballroom where selfassuredness leads twirling through challenges with grace ,positive,[],2021-01-15,13,1,2,2021
289,293," Hopeful whispers of wind, carrying the promises of a brighter tomorrow, a symphony of optimism in the air of possibilities. ", Hopeful ,2023-05-06 07:20:00, WindWhisperer , Twitter ,[],15.0,30.0, India ,2023,5,6,7, hopeful whispers of wind carrying the promises of a brighter tomorrow a symphony of optimism in the air of possibilities ,positive,[],2023-05-06,7,1,18,2023
290,294," Playfully juggling responsibilities, a circus performer balancing the acts of work and joy, tossing laughter into the air. ", Playful ,2019-11-18 15:15:00, JugglingArtist , Instagram ,[],25.0,50.0, USA ,2019,11,18,15, playfully juggling responsibilities a circus performer balancing the acts of work and joy tossing laughter into the air ,positive,[],2019-11-18,15,1,47,2019
291,295," Whispering tales of inspiration to the stars, a storyteller crafting constellations from the threads of imagination. ", Inspired ,2020-08-29 20:45:00, StarStoryteller , Facebook ,[],14.0,28.0, UK ,2020,8,29,20, whispering tales of inspiration to the stars a storyteller crafting constellations from the threads of imagination ,positive,[],2020-08-29,20,1,35,2020
292,296," Charting a course through the waves of hopeful anticipation, a sailor steering towards the shores of dreams yet unexplored. ", Hopeful ,2022-10-30 11:40:00, WaveNavigator , Twitter ,[],17.0,34.0, Australia ,2022,10,30,11, charting a course through the waves of hopeful anticipation a sailor steering towards the shores of dreams yet unexplored ,positive,[],2022-10-30,11,1,43,2022
293,297," A compassionate rain, tears of empathy falling gently, nurturing the seeds of kindness in the garden of human connections. ", Compassionate ,2021-07-01 12:10:00, RainNurturer , Instagram ,[],21.0,42.0, Canada ,2021,7,1,12, a compassionate rain tears of empathy falling gently nurturing the seeds of kindness in the garden of human connections ,positive,[],2021-07-01,12,1,26,2021
294,298," Proudly scaling the peaks of achievement, a mountaineer conquering challenges and planting the flag of success. ", Proud ,2020-01-05 08:45:00, PeakConqueror , Twitter ,[],23.0,46.0, USA ,2020,1,5,8, proudly scaling the peaks of achievement a mountaineer conquering challenges and planting the flag of success ,positive,[],2020-01-05,8,1,1,2020
295,299," Embraced by the hopeful dawn, a gardener sowing seeds of optimism, tending to the blooms of a brighter tomorrow. ", Hopeful ,2022-07-17 06:15:00, DawnGardener , Instagram ,[],14.0,28.0, India ,2022,7,17,6, embraced by the hopeful dawn a gardener sowing seeds of optimism tending to the blooms of a brighter tomorrow ,positive,[],2022-07-17,6,1,28,2022
296,300," A playful escapade in the carnival of life, carousel laughter and cotton candy dreams swirling in the joyous atmosphere. ", Playful ,2018-08-22 17:20:00, CarnivalDreamer , Facebook ,[],24.0,48.0, Australia ,2018,8,22,17, a playful escapade in the carnival of life carousel laughter and cotton candy dreams swirling in the joyous atmosphere ,positive,[],2018-08-22,17,1,34,2018
297,301," Drowning in the abyss of despair, a heart shattered into fragments, lost in the echoing silence of hopelessness. ", Despair ,2021-09-15 16:00:00, ShatteredHeart , Instagram ,[],8.0,16.0, Canada ,2021,9,15,16, drowning in the abyss of despair a heart shattered into fragments lost in the echoing silence of hopelessness ,negative,[],2021-09-15,16,-1,37,2021
298,302," Bitterness festering like a venomous vine, entwining the soul in a web of resentment, poisoning the garden of peace. ", Bitterness ,2019-03-08 14:20:00, VenomousSoul , Facebook ,[],12.0,24.0, UK ,2019,3,8,14, bitterness festering like a venomous vine entwining the soul in a web of resentment poisoning the garden of peace ,negative,[],2019-03-08,14,-1,10,2019
299,303," Wandering through the desert of loneliness, each step a heavy sigh, mirages of connection shimmering but never materializing. ", Loneliness ,2017-07-20 11:45:00, DesertWanderer , Twitter ,[],15.0,30.0, USA ,2017,7,20,11, wandering through the desert of loneliness each step a heavy sigh mirages of connection shimmering but never materializing ,negative,[],2017-07-20,11,-1,29,2017
300,304," Yearning for a touch that's not there, echoes of a distant warmth haunting the heart in the cold embrace of solitude. ", Yearning ,2020-11-02 19:30:00, ColdEmbrace , Instagram ,[],10.0,20.0, Australia ,2020,11,2,19, yearning for a touch thats not there echoes of a distant warmth haunting the heart in the cold embrace of solitude ,positive,[],2020-11-02,19,1,45,2020
301,305," Eyes wide open in the night, fearful shadows dancing on the walls, the mind a prisoner of imagined horrors. ", Fearful ,2022-05-12 02:00:00, NightPrisoner , Facebook ,[],18.0,36.0, India ,2022,5,12,2, eyes wide open in the night fearful shadows dancing on the walls the mind a prisoner of imagined horrors ,negative,[],2022-05-12,2,-1,19,2022
302,306," Apprehensive steps on the tightrope of uncertainty, a balancing act where the fall seems inevitable, anxiety a constant companion. ", Apprehensive ,2023-04-08 13:15:00, TightropeWalker , Twitter ,[],14.0,28.0, UK ,2023,4,8,13, apprehensive steps on the tightrope of uncertainty a balancing act where the fall seems inevitable anxiety a constant companion ,negative,[],2023-04-08,13,-1,14,2023
303,307," Overwhelmed by the weight of the world, Atlas with trembling shoulders, each responsibility a boulder in the landscape of exhaustion. ", Overwhelmed ,2021-06-25 17:50:00, AtlasBearer , Instagram ,[],22.0,44.0, Canada ,2021,6,25,17, overwhelmed by the weight of the world atlas with trembling shoulders each responsibility a boulder in the landscape of exhaustion ,negative,[],2021-06-25,17,-1,25,2021
304,308," Jealousy, a green-eyed monster, lurking in the shadows, casting a dark cloud over the sunshine of others' success. ", Jealous ,2019-08-30 10:10:00, GreenMonster , Facebook ,[],16.0,32.0, USA ,2019,8,30,10, jealousy a greeneyed monster lurking in the shadows casting a dark cloud over the sunshine of others success ,positive,[],2019-08-30,10,1,35,2019
305,309," Devastated by the storm of betrayal, the wreckage of trust scattered like debris, a heart torn by the winds of broken promises. ", Devastated ,2022-08-03 15:30:00, StormSurvivor , Twitter ,[],25.0,50.0, Australia ,2022,8,3,15, devastated by the storm of betrayal the wreckage of trust scattered like debris a heart torn by the winds of broken promises ,negative,[],2022-08-03,15,-1,31,2022
306,310," Frustrated fingers tapping on the keyboard, a symphony of annoyance composing an unsolvable puzzle of unmet expectations. ", Frustrated ,2020-12-17 09:20:00, PuzzleComposer , Instagram ,[],12.0,24.0, India ,2020,12,17,9, frustrated fingers tapping on the keyboard a symphony of annoyance composing an unsolvable puzzle of unmet expectations ,negative,[],2020-12-17,9,-1,51,2020
307,311," Envious eyes fixated on the gilded prize, a heartache fueled by the painful desire for possessions that seem forever out of reach. ", Envious ,2021-02-28 22:45:00, GildedHeartache , Facebook ,[],20.0,40.0, USA ,2021,2,28,22, envious eyes fixated on the gilded prize a heartache fueled by the painful desire for possessions that seem forever out of reach ,positive,[],2021-02-28,22,1,8,2021
308,312," Dismissive glances, a fortress built with indifference, walls impenetrable to the pleas of understanding and recognition. ", Dismissive ,2018-05-10 14:00:00, IndifferentFort , Twitter ,[],14.0,28.0, UK ,2018,5,10,14, dismissive glances a fortress built with indifference walls impenetrable to the pleas of understanding and recognition ,negative,[],2018-05-10,14,-1,19,2018
309,313," Shattered dreams lie on the floor like fragments of glass, a mosaic of disappointment crafted by the hands of frustration. ", Frustrated ,2022-01-07 11:10:00, DreamMosaic , Instagram ,[],15.0,30.0, Canada ,2022,1,7,11, shattered dreams lie on the floor like fragments of glass a mosaic of disappointment crafted by the hands of frustration ,negative,[],2022-01-07,11,-1,1,2022
310,314," Loneliness, a silent companion in the night, the only echo in the chamber of solitude, a heart's solitary nocturne. ", Loneliness ,2019-09-19 03:30:00, NocturnalEcho , Facebook ,[],18.0,36.0, Australia ,2019,9,19,3, loneliness a silent companion in the night the only echo in the chamber of solitude a hearts solitary nocturne ,positive,[],2019-09-19,3,1,38,2019
311,315," Fearful whispers in the dark, the mind haunted by the specter of the unknown, shadows dancing to the rhythm of anxiety's tune. ", Fearful ,2023-07-14 23:00:00, DarkWhispers , Twitter ,[],13.0,26.0, UK ,2023,7,14,23, fearful whispers in the dark the mind haunted by the specter of the unknown shadows dancing to the rhythm of anxietys tune ,negative,[],2023-07-14,23,-1,28,2023
312,316," Bitterness, a bitter aftertaste lingering on the tongue, each word a reminder of wounds that refuse to heal with the passing of time. ", Bitterness ,2020-04-05 16:20:00, LingeringTaste , Instagram ,[],10.0,20.0, India ,2020,4,5,16, bitterness a bitter aftertaste lingering on the tongue each word a reminder of wounds that refuse to heal with the passing of time ,negative,[],2020-04-05,16,-1,14,2020
313,317," Overwhelmed by the cacophony of expectations, a drowning soul in the tempest of pressure, struggling to stay afloat. ", Overwhelmed ,2021-11-29 08:45:00, TempestSurvivor , Facebook ,[],20.0,40.0, USA ,2021,11,29,8, overwhelmed by the cacophony of expectations a drowning soul in the tempest of pressure struggling to stay afloat ,negative,[],2021-11-29,8,-1,48,2021
314,318," Jealousy, a venom that seeps through the veins, poisoning the heart and turning it into a breeding ground for discontent. ", Jealous ,2019-12-12 17:00:00, VenomousHeart , Twitter ,[],16.0,32.0, Australia ,2019,12,12,17, jealousy a venom that seeps through the veins poisoning the heart and turning it into a breeding ground for discontent ,negative,[],2019-12-12,17,-1,50,2019
315,319," Devastated by the revelation of betrayal, the trust shattered like fragile glass, leaving shards of pain in its wake. ", Devastated ,2022-05-20 14:50:00, FragileTrust , Instagram ,[],25.0,50.0, Canada ,2022,5,20,14, devastated by the revelation of betrayal the trust shattered like fragile glass leaving shards of pain in its wake ,negative,[],2022-05-20,14,-1,20,2022
